id_transaccion,id_cliente,monto,fecha,id_tienda,nombre,edad,ciudad,pais,preferencias,puntos_lealtad,gastos_mensuales,ingresos,lat,lon,segmento_cliente,PC1,PC2,PC3
1710,692,3404.7,2023-07-04,11,Daniela Rivera,43,Veracruz,mx,['Belleza'],0.9953870838347373,0.11931702036571117,0.4070481697539474,21.411903,-87.429057,Regular Adulto,0.24098268450023186,-0.005307765831147893,0.38572361115151543
1711,1122,102.36,2023-01-09,3,Mónica Reyes,57,Ciudad de México,Mex,['Belleza'],0.9857601283594063,0.2769703288777582,0.9940900439951372,29.653374,-102.186737,Regular Adulto,-0.7010111287447846,-0.1869409795603867,0.6246759277773544
1712,25,2085.68,2024-06-21,4,Luis López,60,Culiacán,méxico,"['Alimentos', 'Hogar']",0.2719614921780986,0.7612901069260902,0.25705203600541837,16.347366,-94.200974,Premium Adulto,-0.1034325834444435,-0.4508919421795807,0.057435163823852164
1713,1404,2257.41,2023-08-13,10,José Vargas,43,Hermosillo,méxico,"['Ropa', 'Electrónica', 'Alimentos']",0.06678700361010831,0.4418746070784378,0.22570868923658294,32.438622,-115.460927,Regular Adulto,-0.07379918010130815,-0.02450846568574616,-0.4581241322399789
1714,516,1005.74,2023-01-25,20,José Ramos,31,Tijuana,MEX,"['Deportes', 'Belleza']",0.3377456879261933,0.09247686182145903,0.9599613935759863,18.749783,-103.996441,Regular Adulto,-0.4251956982272367,0.49919823623599036,-0.29444967966778846
1715,189,331.57,2024-08-31,7,Andrés Jiménez,52,Chihuahua,Mex,"['Electrónica', 'Alimentos']",0.6724829522663458,0.8010534476175293,0.17431144999387677,17.063725,-117.018744,Premium Adulto,-0.606253381452435,-0.20406065612280094,0.16133392867030016
1716,1228,3208.51,2024-12-26,4,Gabriela Hernández,55,Mérida,MEXICO,"['Ropa', 'Juguetes', 'Deportes']",0.8249097472924187,0.6616856961766562,0.33003163915840983,28.914933,-112.422388,Premium Adulto,0.1952090396490307,-0.23255148557230337,0.3635201365796894
1717,177,4289.38,2023-05-14,13,Miguel García,68,Tijuana,mx,"['Deportes', 'Electrónica']",0.1161251504211793,0.8389616200003343,0.33349136664043316,18.488959,-94.368369,Premium Adulto,0.5172193785180592,0.037377047720311474,-0.01972882192146963
1718,1345,3831.1,2024-10-25,19,Ricardo Jiménez,19,Veracruz,Mexico,"['Deportes', 'Hogar', 'Juguetes']",0.5332932210188528,0.9306452463079836,0.9769700955131051,28.895531,-94.175958,Premium Joven,0.39055337494399933,0.52388939345297,-0.18710013305114825
1719,379,4485.21,2024-12-13,6,Sofía Martínez,65,Hermosillo,Mex,['Deportes'],0.2707581227436823,0.6281473901008836,0.9951436142146108,24.666874,-101.557199,Premium Adulto,0.5705636796408808,-0.11029900760698275,0.19142901684297742
1720,519,1508.11,2024-11-07,3,Laura García,66,Oaxaca,mx,"['Juguetes', 'Alimentos']",0.9713196951464099,0.36702120137254174,0.027168195828107658,23.474288,-109.314505,Regular Adulto,-0.2997414670131619,-0.3749241641931822,0.5469128525607112
1721,1309,2294.55,2023-10-11,14,Sergio Torres,34,Tijuana,MEXICO,['Deportes'],0.5210589651022864,0.06192508102701502,0.6054429609049192,20.63148,-90.08431,Regular Adulto,-0.06507706481282527,0.11964706501802858,-0.08780651450712951
1722,1418,4521.79,2023-11-28,9,María Moreno,27,Tijuana,México,['Electrónica'],0.7789811472121941,0.0840688225016617,0.44891212764960087,25.457591,-99.404692,Regular Joven,0.5681056926289345,-0.06746969030556627,0.02257136768307666
1723,332,3914.62,2023-10-11,2,María Sánchez,34,Guadalajara,MEX,['Ropa'],0.1125150421179302,0.5152238222638196,0.11035109703383057,30.113149,-91.11118,Premium Adulto,0.4087415501215461,-0.5462186827341726,-0.38400164071259363
1724,784,1973.52,2023-03-03,9,Isabel Rodríguez,65,Culiacán,MEXICO,['Juguetes'],0.6034897713598074,0.4665034769942417,0.6643292427635993,30.015353,-86.989732,Regular Adulto,-0.16981493596520847,-0.019720605277065095,0.38072056184919756
1725,543,930.75,2023-03-13,16,Mónica Rivera,20,Hermosillo,México,['Ropa'],0.674488567990373,0.8038869825809596,0.791308426304773,30.081612,-94.190044,Premium Joven,-0.44371346616956026,0.3430045499624277,-0.10189263436099683
1726,411,3070.99,2023-07-02,16,Fernando Morales,55,Oaxaca,méxico,['Belleza'],0.6979542719614922,0.13392952417439868,0.6405935303656993,31.357785,-108.441799,Regular Adulto,0.13404748015973245,0.40983045072179936,0.20154738327455413
1727,223,762.17,2024-03-17,7,Patricia Jiménez,47,Puebla,México,"['Deportes', 'Electrónica', 'Hogar']",0.05876454071399919,0.3219173415168155,0.9069821296381496,28.199713,-98.579526,Regular Adulto,-0.4947814697848525,-0.1343341850202121,-0.23204148418200254
1728,1258,3234.52,2024-03-28,9,Sofía García,64,Ciudad de México,MEXICO,['Alimentos'],0.8439630966706779,0.5414674471315601,0.5930370346826128,30.381744,-107.077106,Premium Adulto,0.1907224058935586,0.07231373948874831,0.49163555611809695
1729,212,222.56,2023-03-14,19,Verónica Morales,23,Oaxaca,México,"['Hogar', 'Belleza', 'Deportes']",0.9304051343762535,0.8063939667818166,0.1462914768987134,20.56327,-98.291633,Premium Joven,-0.6457074040246653,0.34847091252059004,-0.004159034570369036
1730,1491,1290.45,2024-04-01,1,Laura Mendoza,33,Guadalajara,MEXICO,"['Hogar', 'Juguetes']",0.09306056959486562,0.16072854246509827,0.3070940172195762,21.338703,-104.535837,Regular Adulto,-0.3325612033265342,-0.5918793349293432,-0.4294708002205942
1731,1020,786.83,2024-10-17,1,Ricardo Hernández,41,Monterrey,Mex,['Ropa'],0.1430004011231448,0.2189715707991623,0.09819517505171362,23.005269,-106.571799,Regular Adulto,-0.4826291022832738,-0.6018394587059869,-0.3480720273625837
1732,78,3339.8,2023-09-30,5,Verónica Ortiz,52,Chihuahua,mx,"['Alimentos', 'Belleza', 'Electrónica']",0.921981548335339,0.986138305818646,0.6115760777459767,30.265635,-95.740407,Premium Adulto,0.2375304870902637,-0.16095802593414,0.5171889550477451
1733,1434,1682.66,2024-02-05,19,Mónica Mendoza,22,Querétaro,México,"['Hogar', 'Alimentos']",0.477135980746089,0.6588328767193733,0.943462582765493,17.129788,-89.448959,Premium Joven,-0.21573038068732897,0.4052863874971222,-0.19406548619771025
1734,8,2601.15,2024-05-17,16,Mónica Vargas,49,Puebla,México,"['Hogar', 'Deportes', 'Juguetes']",0.34015242679502605,0.36101215308802603,0.3037283084261712,31.603346,-110.446358,Regular Adulto,0.011401398119081807,0.3079696002589748,-0.19782777045619837
1735,894,2049.37,2023-03-13,18,Luis Rivera,29,Puebla,Mex,"['Hogar', 'Juguetes', 'Belleza']",0.7906137184115524,0.2519326276922761,0.7791730709107914,19.477204,-105.228242,Regular Joven,-0.13032684802155836,0.4284154097223274,0.029770347166889755
1736,463,66.37,2024-12-06,16,María Ramos,47,Cancún,Mex,['Belleza'],0.4496590453269153,0.6932299855880549,0.8521075344093042,14.651317,-94.015469,Premium Adulto,-0.681227088130167,0.25380265357729315,0.05066855242797508
1737,249,2857.86,2024-01-03,11,Carlos Castillo,43,Querétaro,Mex,['Juguetes'],0.6187324508624148,0.5656939139423034,0.9751966947088979,27.380467,-96.426451,Premium Adulto,0.10028318734127839,0.1417876309606142,0.17482238154525964
1738,1397,1549.0,2023-02-26,3,Eduardo Rivera,30,Guadalajara,México,"['Alimentos', 'Belleza']",0.39390292819895706,0.5630557951832478,0.5443659367620151,16.2153,-102.365508,Premium Adulto,-0.24574191525701727,-0.4446367936270825,-0.16093194427081337
1739,749,2696.4,2023-12-15,3,Eduardo Rodríguez,30,Veracruz,MEX,['Ropa'],0.6203369434416366,0.792565699056474,0.5835878893779315,14.702187,-100.212213,Premium Adulto,0.08572183017187629,-0.41820405386752063,0.05183854823280376
1740,942,3814.24,2023-10-24,7,Carlos Ruiz,38,Puebla,MEX,"['Hogar', 'Juguetes', 'Electrónica']",0.8580024067388689,0.14777193386189988,0.7608514460648571,27.684683,-107.748772,Regular Adulto,0.3640913845511151,-0.04426426132234973,0.24417456752658517
1741,362,2794.65,2024-01-29,7,Alejandro González,49,Acapulco,Mexico,"['Ropa', 'Belleza', 'Hogar']",0.5940633774568793,0.9702491685169067,0.7251200708131668,15.777773,-112.889513,Premium Adulto,0.10881523152038786,-0.11414840132228476,0.2031410024350594
1742,613,3494.62,2023-04-20,12,Verónica López,56,Puebla,MEXICO,"['Juguetes', 'Deportes', 'Electrónica']",0.30946650621740873,0.9140130131764518,0.6257923979212788,27.677225,-116.000066,Premium Adulto,0.28917425841417443,0.1848312179681023,-0.029511150677204334
1743,997,470.07,2024-10-09,15,Daniela Pérez,60,Acapulco,MEX,"['Hogar', 'Juguetes']",0.037304452466907334,0.0485519273565973,0.9778794325170845,23.705194,-107.654603,Regular Adulto,-0.5888796113377139,0.291043836099126,-0.19310233231148877
1744,389,742.72,2023-07-17,1,Miguel López,19,Mérida,México,"['Hogar', 'Alimentos']",0.9512635379061372,0.46371879608190514,0.029984349360626175,24.448038,-108.279444,Regular Joven,-0.49449570062854203,-0.5300633188482261,0.03179289816951203
1745,1475,4982.1,2023-09-02,16,Laura Ramírez,46,Cancún,MEX,['Alimentos'],0.7069795427196149,0.5585560799509403,0.9324936467271815,18.937787,-106.150354,Premium Adulto,0.7117792481854526,0.38898469985121387,0.22763147914301773
1746,797,361.81,2024-07-07,10,Ana Hernández,40,Monterrey,méxico,['Juguetes'],0.12976333734456477,0.6114573034877936,0.060988881622324534,21.415384,-109.37315,Premium Adulto,-0.5983729811317956,-0.15160881946280358,-0.431315249036903
1747,1024,2693.0,2024-04-05,1,Roberto Torres,23,Chihuahua,Mex,"['Ropa', 'Belleza']",0.03590052146008824,0.28181716499941506,0.6741073199291708,21.070455,-111.099455,Regular Joven,0.08035110603463436,-0.5063128034374518,-0.525183930215544
1748,76,1729.46,2023-12-12,2,Jorge Ruiz,67,Hermosillo,MEX,"['Ropa', 'Electrónica']",0.5136381869233855,0.3888139650590684,0.7765448212062357,25.476561,-116.83622,Regular Adulto,-0.22385758617055163,-0.2865651525868753,0.31542510324727013
1749,831,635.03,2024-10-31,17,Carlos Rodríguez,38,Tijuana,méxico,"['Ropa', 'Juguetes']",0.8800641797031689,0.4232097882948266,0.8004441314643024,29.306475,-102.687759,Regular Adulto,-0.5472274517752822,0.4534576219828572,0.20080367417277867
1750,939,4703.44,2024-07-03,5,Ricardo González,35,León,mx,['Juguetes'],0.7292418772563177,0.029588841734730222,0.05027128531693846,19.55557,-99.125905,Regular Adulto,0.6234381430713141,-0.38371116723221244,0.04398997951868877
1751,1187,1203.28,2023-03-15,2,Elena Cruz,45,Guadalajara,México,"['Belleza', 'Hogar']",0.06979542719614922,0.7399537429274118,0.7909689440512679,17.824341,-105.260233,Premium Adulto,-0.34032565913858376,-0.44283040950602337,-0.2006860216886548
1752,290,2470.03,2023-01-20,16,Gabriela Moreno,62,Tijuana,MEX,"['Ropa', 'Juguetes']",0.8373445647813879,0.09699714718054273,0.22098064430312853,14.858428,-102.465382,Regular Adulto,-0.026750535800940667,0.21940847190220925,0.359293114348888
1753,1267,276.72,2024-12-19,5,Alejandro Ortiz,61,León,Mexico,"['Belleza', 'Electrónica']",0.6516245487364621,0.26954065621275686,0.038835728116649426,21.51827,-90.4806,Regular Adulto,-0.6482556009143026,-0.3996306695818762,0.28022557148469707
1754,30,902.63,2023-02-21,10,Alejandro Martínez,37,Hermosillo,MEX,['Belleza'],0.4773365423184917,0.6501432837893258,0.05658402593099536,21.221212,-92.296331,Premium Adulto,-0.449834526829794,-0.17455789520277876,-0.135051204597751
1755,200,2308.11,2023-06-24,19,Andrés Morales,20,Guadalajara,Mexico,['Ropa'],0.9975932611311672,0.8250639280971218,0.10024328671172707,15.916562,-106.522788,Premium Joven,-0.04282858313326543,0.3531421072662624,0.0031529100187869252
1756,131,4098.11,2023-04-19,4,Sofía Pérez,53,Veracruz,méxico,['Alimentos'],0.7434817488969113,0.7333944437516312,0.5004601440222076,17.551405,-103.261702,Premium Adulto,0.467551333211923,-0.3094872540408383,0.36835991105496757
1757,1019,2995.14,2024-09-22,8,Sergio Pérez,29,Puebla,Mex,['Deportes'],0.38146811070998793,0.13733388015587014,0.7365266478210835,20.875518,-95.473475,Regular Joven,0.1475019414040355,-0.15293981195385753,-0.19087985883131686
1758,130,4032.04,2024-03-12,11,Luis López,34,Ciudad de México,MEX,['Ropa'],0.14279983955074207,0.5315346471644723,0.3760126540607727,20.111551,-107.751139,Premium Adulto,0.45267833137101743,-0.04169688510005065,-0.41588461559912476
1759,1390,2039.94,2023-05-04,19,Valentina Gutiérrez,39,Oaxaca,MEXICO,"['Juguetes', 'Electrónica', 'Deportes']",0.4791415964701163,0.7625603122545245,0.5376059396306534,22.623553,-95.62597,Premium Adulto,-0.12795173529389747,0.4058646393824141,-0.09795634723658864
1760,1118,729.78,2023-08-07,2,Sergio Vargas,27,Ciudad de México,mx,"['Electrónica', 'Belleza', 'Hogar']",0.9552747693541918,0.32854992176923664,0.6665826196571443,22.018034,-112.882292,Regular Joven,-0.49713434903184095,-0.34711590798376624,0.20852212790794344
1761,1215,908.57,2023-03-06,4,Eduardo Díaz,47,Ciudad de México,MEX,"['Deportes', 'Electrónica', 'Juguetes']",0.6831127156036904,0.45821628716925494,0.06726916976289528,20.142548,-92.08443,Regular Adulto,-0.45449931710096314,-0.4528737389498707,0.17542150418692704
1762,561,749.12,2024-03-01,6,Eduardo Ruiz,67,Hermosillo,méxico,['Deportes'],0.2663457681508223,0.7551743511089227,0.4061439076223648,24.905873,-99.2991,Premium Adulto,-0.4986516672249317,-0.24708747674118314,0.09974859800300451
1763,1427,1881.14,2023-06-18,15,Isabel Torres,44,Chihuahua,mx,['Belleza'],0.3329322101885278,0.4430226772791379,0.9238912038171586,23.053326,-91.516713,Regular Adulto,-0.17615835091298554,0.25024893525109093,-0.06540582796497485
1764,499,4632.09,2023-02-11,5,Verónica Pérez,38,Mérida,Mexico,['Ropa'],0.737063778580024,0.49048824481536385,0.5116292704216537,22.886693,-86.761272,Regular Adulto,0.6104389376121111,-0.30041084901874215,0.22287089105076785
1765,205,3965.71,2024-10-09,20,Luis Rodríguez,52,Hermosillo,mx,"['Juguetes', 'Electrónica']",0.34897713598074603,0.2292412065922114,0.34527254936081314,16.437763,-111.206962,Regular Adulto,0.41289313505827807,0.43127368540253475,-0.15453022155204277
1766,771,3899.43,2023-01-17,16,Isabel Castillo,68,Tijuana,MEXICO,['Juguetes'],0.37805856397914156,0.014858059697079175,0.8657470552719043,19.462109,-108.530967,Regular Adulto,0.38397038207052825,0.35862362603432363,0.156117930373738
1767,166,81.43,2023-07-03,3,Sergio Moreno,18,León,méxico,['Deportes'],0.3565984757320497,0.15280775802331367,0.37342874271505405,15.259566,-89.792356,Regular Joven,-0.6710350953456762,-0.5625782771394454,-0.34294123996339954
1768,1448,3276.19,2023-10-18,14,Eduardo González,23,Veracruz,MEX,"['Electrónica', 'Belleza']",0.6243481748896912,0.17611114039497214,0.4880651688403369,26.258671,-89.969266,Regular Joven,0.2129801490261799,0.13880618473172712,-0.1474494043961263
1769,1421,4046.69,2024-05-02,5,Patricia Rivera,23,Chihuahua,méxico,"['Ropa', 'Alimentos']",0.2970316887284396,0.26258409646360953,0.2395036614536598,31.703236,-112.5378,Regular Joven,0.44206954855937886,-0.28112426030739435,-0.44764657815865966
1770,423,758.28,2023-10-05,17,Verónica Rivera,54,Puebla,méxico,"['Juguetes', 'Hogar']",0.18050541516245486,0.7662256517194698,0.10725529132238222,24.759676,-88.913985,Premium Adulto,-0.5010854644209515,0.1878684685106976,-0.21437265061069255
1771,923,2089.56,2023-06-28,20,Patricia Díaz,29,Oaxaca,mx,"['Hogar', 'Deportes']",0.4765342960288808,0.6771608596770233,0.12745034537845396,17.739261,-104.050844,Premium Joven,-0.10780657195133847,0.3600754042406158,-0.311467589086576
1772,1417,236.22,2023-07-04,16,Roberto Pérez,22,Mérida,Mex,"['Ropa', 'Hogar']",0.6528279181708785,0.8383342311336582,0.22638992408124442,16.628879,-114.227475,Premium Joven,-0.6255170451216003,0.21190552566974086,-0.23450456242175466
1773,1254,4753.98,2024-10-04,10,Verónica Jiménez,67,Culiacán,mx,['Juguetes'],0.22984356197352587,0.12597659890952614,0.6755484501406473,19.263122,-90.386116,Regular Adulto,0.6340517362770601,-0.05721442603232585,0.11276539215953973
1774,713,2122.99,2024-07-25,8,Ricardo Pérez,32,Ciudad de México,MEXICO,['Ropa'],0.5864420377055756,0.850173624726321,0.3995047725836162,19.318217,-117.002202,Premium Adulto,-0.08544628248134101,-0.11689822458352161,-0.08565964791108605
1775,394,631.66,2024-06-26,4,Eduardo Torres,33,Culiacán,MEX,"['Electrónica', 'Belleza', 'Alimentos']",0.8142799839550742,0.9959528275567703,0.1739463262798394,20.685495,-90.640872,Premium Adulto,-0.5161454301603019,-0.4243533670109401,0.17505738310690555
1776,1268,1841.41,2024-07-06,17,Sergio Ortiz,38,Tijuana,méxico,['Juguetes'],0.2067789811472122,0.8475007938783303,0.022311275845623993,32.630393,-86.906186,Premium Adulto,-0.1943664880629798,0.20682964414950122,-0.3830815082712888
1777,450,2347.87,2024-10-03,7,Gabriela Martínez,70,Guadalajara,Mexico,"['Belleza', 'Alimentos', 'Electrónica']",0.28800641797031684,0.009967512056022743,0.047450190461296546,20.833884,-108.31258,Regular Adulto,-0.05950388220587799,-0.2645636571824261,0.024324555647603163
1778,567,312.69,2023-04-26,5,Mónica Hernández,57,Mérida,MEX,['Juguetes'],0.7779783393501805,0.7987881624062934,0.6735950249156202,19.39619,-106.75446,Premium Adulto,-0.6147887924285481,-0.2100512799066231,0.4288937403347546
1779,1404,4226.72,2024-04-30,16,José Vargas,43,Hermosillo,méxico,"['Ropa', 'Electrónica', 'Alimentos']",0.06678700361010831,0.4418746070784378,0.22570868923658294,32.438622,-115.460927,Regular Adulto,0.48354183416385954,0.2882297733588296,-0.4934771736566299
1780,362,840.81,2023-02-14,2,Alejandro González,49,Acapulco,Mexico,"['Ropa', 'Belleza', 'Hogar']",0.5940633774568793,0.9702491685169067,0.7251200708131668,15.777773,-112.889513,Premium Adulto,-0.444897046323966,-0.3763405129931971,0.23078626496812316
1781,1321,1852.76,2023-08-03,14,Verónica Sánchez,40,Monterrey,MEXICO,"['Deportes', 'Juguetes']",0.815884476534296,0.1022746703315776,0.7266829979621716,18.028734,-92.693959,Regular Adulto,-0.19285056963646457,0.1741378384553861,0.22533760048950124
1782,515,1704.76,2024-04-09,2,Elena Castillo,41,Monterrey,mx,['Juguetes'],0.9382270356999599,0.10610714207658002,0.5759542128986429,25.239623,-101.500637,Regular Adulto,-0.23699449750768742,-0.3698753512167615,0.35622226835754667
1783,214,3715.06,2024-07-04,6,Pedro Ramírez,36,Oaxaca,México,['Deportes'],0.1582430806257521,0.7976336640409757,0.6879531744194913,26.616335,-93.858764,Premium Adulto,0.36348570035509153,-0.23085954529328345,-0.24335033336465672
1784,324,3938.19,2024-05-11,17,María Mendoza,52,León,México,['Ropa'],0.9494584837545126,0.1255587682093833,0.5273653813305862,19.849215,-108.727508,Regular Adulto,0.39179540578702166,0.3934767104867707,0.36251085967150165
1785,238,400.75,2023-08-29,15,Pedro González,67,Ciudad de México,MEX,"['Alimentos', 'Deportes', 'Electrónica']",0.961692739671079,0.3024322889280008,0.8739672801608681,22.485962,-92.719418,Regular Adulto,-0.6219278929260657,0.3264589960240607,0.6488421219885534
1786,1214,2919.82,2024-03-05,7,Carlos López,23,Puebla,MEXICO,"['Hogar', 'Belleza', 'Alimentos']",0.7458884877657441,0.9791213213220934,0.27208273965116664,23.407883,-96.672348,Premium Joven,0.1378918040495688,-0.22278113215605305,-0.006750730084371659
1787,1387,4496.95,2023-08-24,4,Daniela Cruz,58,Ciudad de México,MEXICO,"['Belleza', 'Deportes']",0.2803850782190132,0.6971858780937149,0.43861921803428017,23.068797,-112.500571,Premium Adulto,0.5796250397204512,-0.2984157437944189,0.01282753616382526
